Symbol,Annual_Return,Volatility,Sharpe_Ratio,Total_Return,Sector,Sector_Code
GPN,-0.13918168674434692,0.35398905753023,-0.5061786033570971,-0.33071588992892154,Financial,XLF
UNH,-0.1613490130208019,0.3869370123063923,-0.5203663816511966,-0.3777981915436054,Healthcare,XLV
CNC,-0.20657979555423694,0.46450873470696113,-0.530839954408594,-0.48027650945824607,Healthcare,XLV
CZR,-0.2131528735595823,0.47277714166313506,-0.5354592074165034,-0.4740891492793211,Consumer Discretionary,XLY
ELV,-0.12286603478861928,0.30196649353036187,-0.5393513461858428,-0.28514151215630457,Healthcare,XLV
ROP,-0.06656555297238761,0.19526198310821433,-0.545756789294355,-0.15612520812551667,Technology,XLK
POOL,-0.1340734794314407,0.3133250914062794,-0.5555682714402365,-0.30369213197695044,Consumer Discretionary,XLY
LKQ,-0.13609708050329636,0.3131206025012729,-0.5623937840454957,-0.3098573808779259,Consumer Discretionary,XLY
MRNA,-0.328748404431964,0.6440744319228401,-0.5725245191477185,-0.6551294712626292,Healthcare,XLV
CDW,-0.13210500558837487,0.2975929132065206,-0.5783236023128654,-0.2957094566368881,Technology,XLK
ENPH,-0.36460717654550096,0.6824777036765248,-0.5928503955013794,-0.696631401301478,Technology,XLK
HUM,-0.21198430218673808,0.4242281728954963,-0.593982951360497,-0.4517980426560799,Healthcare,XLV
UPS,-0.14891145285838234,0.2990161639683017,-0.6317767252154589,-0.3200182184443756,Industrial,XLI
NKE,-0.19464840797873606,0.3710381785891223,-0.6324104135886766,-0.40847709062124427,Consumer Discretionary,XLY
MKTX,-0.162809236789665,0.3089629683194658,-0.6564192397969245,-0.3424220881803379,Financial,XLF
ADBE,-0.22655537121377833,0.34105207421098976,-0.7815679521388147,-0.4323699542263847,Technology,XLK
ZTS,-0.17390426792073782,0.27224250966057023,-0.7857122246905229,-0.3422672198746144,Healthcare,XLV
BAX,-0.24660185829890624,0.3585583245749468,-0.7993172620902292,-0.46278556321658104,Healthcare,XLV
MOH,-0.33718288555775844,0.4596499315219704,-0.8205872767322054,-0.5870227344005521,Healthcare,XLV
TFX,-0.2553849343157048,0.35090368997269306,-0.8417834943220213,-0.46934527061342546,Healthcare,XLV
FDS,-0.1727033854091993,0.24609951955309275,-0.864298255419029,-0.3314595071803048,Financial,XLF
LULU,-0.37756222708608456,0.4398994708787859,-0.9492219353024492,-0.6119394068655444,Consumer Discretionary,XLY
XRAY,-0.404574124542109,0.41176793723834404,-1.0796715439375644,-0.6241631470831017,Healthcare,XLV
