Symbol,Market_Cap,PE_Ratio,Forward_PE,PB_Ratio,PS_Ratio,Profit_Margin,Operating_Margin,ROE,ROA,Debt_to_Equity,Current_Ratio,Revenue,Revenue_Growth,Earnings_Growth,EPS,Beta,Dividend_Yield,52W_High,52W_Low,Sector,Sector_Code,MA_20,MA_50,MA_200,Price_to_MA20,Price_to_MA50,Momentum_20,Momentum_60,Volatility_20,Volatility_60,RSI,52W_Range,Annual_Return,Volatility,Sharpe_Ratio,Total_Return
MOH,8230812160,9.356747,5.9066515,1.8479848,0.19212016,0.020610001,0.01249,0.19708,0.052729998,91.911,1.678,42842001408,0.116,-0.734,16.23,0.516,,359.97,133.4,Healthcare,XLV,143.84249877929688,166.0979995727539,236.97365036010743,1.0557380600246402,0.914279527754542,-0.0013152502397293375,-0.16043787864370218,0.43846766121388014,0.5212020284674161,69.97767381978635,0.07932156742291374,-0.3371828855577584,0.4596499315219704,-0.8205872767322054,-0.5870227344005521
WST,20160702464,41.515556,37.26463,6.6028132,6.6803746,0.16293,0.21849,0.16945,0.10222,9.93,2.87,3017900032,0.077,0.038,6.75,1.166,0.31,348.9,187.43,Healthcare,XLV,271.85633239746096,273.22798706054687,238.72988815307616,1.0308018522688838,1.025627037702509,0.03472698310961109,0.10632118249652511,0.31469902117138,0.36801666132296146,68.09206888137116,0.5759408394247144,0.029667059443016,0.4819581111835954,-0.0214394992369943,-0.17656917070338
CAH,47241023488,30.034744,23.012732,-16.436306,0.20161763,0.00681,0.01205,,0.03438,,0.957,234309992448,0.224,0.106,6.62,0.635,1.03,214.93,114.6,Healthcare,XLV,206.44499893188475,181.39110778808595,155.3514258956909,0.9631136760869534,1.0961397405618256,-0.02376391408358447,0.3102957459129816,0.18677011997680504,0.38199227247742457,35.941541636626866,0.8503287947233438,0.3612782393780074,0.2487777621292124,1.2914266798940777,0.924573625463906
TFX,5325426176,,7.8912897,1.393402,1.6694188,-0.10281,0.12404,-0.07897,0.04942,75.679,2.569,3189988096,0.194,,-7.17,0.951,1.13,188.87,102.58,Healthcare,XLV,111.63047866821289,119.77906631469726,124.78170650482178,1.0794542981236246,1.0060188621224397,0.10489509804627994,-0.07240025066174582,0.3528014533223592,0.42602190218077207,74.35064827832207,0.20440291770943764,-0.2553849343157048,0.350903689972693,-0.8417834943220213,-0.4693452706134254
HSIC,8927779840,23.223974,14.157693,2.5971003,0.6900433,0.03022,0.0614,0.08347999,0.042329997,70.224,1.396,12938000384,0.052,0.077,3.17,0.888,,82.49,60.56,Healthcare,XLV,72.88799934387207,68.1105997467041,69.21235010147095,1.0100428521745604,1.0808890689608783,0.02392213051739711,0.06680191954278025,0.23815381504948113,0.31098325493729606,59.513469084738574,0.5829980442965301,0.0490862829703611,0.2736167459655594,0.0332080660425105,0.0237797107132362
WAT,23504910336,36.221104,30.534414,10.083259,7.5684648,0.20891,0.27392998,0.32987,0.11534,66.042,1.534,3105637888,0.08,-0.077,10.9,1.163,,423.56,275.05,Healthcare,XLV,389.589501953125,357.90520141601564,338.83370040893556,1.0133999904496833,1.1031133272066682,0.06220235939983931,0.33657191502726436,0.24476943535975143,0.30037776556331347,63.09706542528275,0.8389939695200326,0.2146202668398865,0.3558880133193315,0.4906607143388194,0.3514410137676929
DGX,20408895488,21.42136,18.699795,2.7912276,1.8810042,0.08931,0.14915,0.14353,0.0612,86.524,1.128,10849999872,0.132,0.085,8.52,0.616,1.75,197.55,148.7,Healthcare,XLV,186.38950119018554,183.82604461669922,175.7186742401123,0.9791860235765582,0.9928407853598361,0.016768771625826906,0.002243888067533062,0.2157336376093361,0.2107734852798633,40.38959494808043,0.7778232935933178,0.1922846533241158,0.2160660614061636,0.7048059854150311,0.3976865265705294
SYM,35389706240,,165.83333,30.38168,15.750305,-0.00754,-0.00714,-0.20847,-0.025610002,6.556,1.093,2246921984,0.095,,-0.16,2.109,,87.88,16.318,Healthcare,XLV,65.45650024414063,67.3723999786377,43.32629997253418,0.9120561065787126,0.8861195501699362,-0.14469916686578144,0.25026179608250154,1.9158794194230184,1.3304304777405054,50.89453852395969,0.6045845117176784,0.5268373751017476,0.93503275194747,0.5206634463742271,0.1861712416251744
TECH,9610527744,125.87755,28.164383,4.886706,7.8986397,0.06409,0.1451,0.038,0.060900003,20.067,4.217,1216732032,-0.01,0.143,0.49,1.463,0.52,79.28,46.01,Healthcare,XLV,61.208047485351564,60.89090286254883,55.32021059036255,1.0077106334740895,1.0129592008909478,0.07582672401466706,0.2049007865256538,0.3596948606282394,0.39291226979218846,57.7072475813477,0.4768330208757368,0.0336940520070654,0.4022098420628772,-0.0156782538204243,-0.0880065473390452
RVTY,11698955264,51.953606,19.532946,1.5581907,4.1583467,0.08441,0.13788,0.0304,0.02093,45.676,1.753,2813367040,0.022,-0.474,1.94,1.061,0.28,128.29,81.36,Healthcare,XLV,97.66350021362305,94.55997817993165,95.52432094573975,1.0320129904730588,1.0658843503933664,0.11026660355621565,0.21714870154805932,0.3142011605082415,0.327575534695907,66.62540373777298,0.41594765757949853,0.111158825811435,0.3386530872771406,0.2101230683693765,0.1133288690330736
INCY,20127002624,17.405773,16.69707,4.3230023,4.1817083,0.24695,0.31633,0.30389,0.13537,0.887,3.195,4813105152,0.2,2.907,5.89,0.815,,109.28,53.56,Healthcare,XLV,104.05000076293945,95.45539993286133,76.5775499343872,0.9852954915074061,1.0740093982653047,-0.03264773168778001,0.23369432642039167,0.25437817675047497,0.30261954400508784,44.89026095907579,0.8918816149137766,0.3700050978450567,0.3257448807883216,1.013078385288589,0.8742229472239069
MRNA,10823321600,,-3.1839082,1.1608416,4.8491583,-1.39606,-0.25591,-0.29317,-0.15494001,7.867,3.925,2232000000,-0.454,,-8.06,1.113,,48.92,22.28,Healthcare,XLV,24.92849998474121,25.85659999847412,27.65494990348816,1.1111780002765783,1.0712932390404817,0.12876934513122462,0.17822205415847825,0.6870406445878777,0.6629496377622279,62.300589180160365,0.2121573516511563,-0.328748404431964,0.6440744319228401,-0.5725245191477185,-0.6551294712626292
BIIB,26597122048,16.526892,10.882353,1.4607539,2.6422997,0.1598,0.30718002,0.09307,0.057490002,36.194,2.716,10065899520,0.028,0.192,10.97,0.128,,185.17,110.04,Healthcare,XLV,171.7404983520508,157.9048001098633,138.4538501739502,1.0556624954011196,1.1481601757870386,0.1658414857945878,0.251553239595957,0.251180713364256,0.3251509499084841,71.95782125545949,0.9885024989570792,-0.0973497959702081,0.2928430503496654,-0.4690218730005966,-0.2423418941929302
BIO,8569635840,,27.26953,1.272032,3.3507864,-0.26428,0.10413,-0.09503,0.01573,20.712,5.441,2557499904,0.005,,-24.02,1.187,,373.69,211.43,Healthcare,XLV,316.2629989624023,312.06739807128906,268.99924926757814,1.0045120785032888,1.0180172757707704,0.03969762069554439,0.13323110006214778,0.33057277010967917,0.35706231399311666,53.56582491655126,0.6722281523639357,0.0962401840998674,0.3882095003960665,0.1448707052312965,0.0445861879488604
HOLX,16711205888,30.108435,15.883475,3.30541,4.075407,0.13796,0.32736,0.11116,0.07299,52.037,3.754,4100499968,0.062,0.111,2.49,0.704,,80.31,51.9,Healthcare,XLV,74.53900032043457,72.1272004699707,65.28900024414062,1.0057822200246278,1.0394137126106258,0.011740927995914419,0.16322738201072728,0.03676054004994254,0.23928164689527207,73.29561956780891,0.9212924078843177,0.0749697963256092,0.2397654617173421,0.145850015574115,0.0965335411581673
UHS,14705629184,10.998572,12.724669,2.0138216,0.8654187,0.08093,0.11605,0.20028,0.08218,70.037,1.031,16992502784,0.134,0.542,21.01,1.274,0.35,246.33,152.33,Healthcare,XLV,231.67371673583983,218.46213409423828,188.8154441833496,0.9974372798384284,1.0577576877985337,0.00889878034579028,0.2062897121587619,0.26940774073628126,0.24900666970146315,57.62871356190395,0.8555924068934322,0.3139730636861759,0.3070283177064354,0.8923380935439799,0.6951106255733024
DVA,8393384960,12.127066,10.416148,-14.569939,0.6302303,0.05796,0.14832,0.61618,0.07007,953.093,1.363,13317964800,0.048,-0.184,9.68,0.994,,179.6,113.97,Healthcare,XLV,119.54699935913087,123.88759994506836,136.6545998764038,0.9819568874079174,0.9475524543352123,-0.0509338097453933,-0.11849514902957103,0.26855714561543675,0.25429378144456294,38.59649416335252,0.035237363134329125,0.0896962356702953,0.3007821371498926,0.1652233611383964,0.0911879289052204
CRL,9070903296,,17.92899,2.6636317,2.2543664,-0.020450002,0.15772,-0.021879999,0.043449998,76.251,1.366,4023704064,-0.005,-0.173,-1.53,1.635,,202.72,91.86,Healthcare,XLV,172.25550003051757,174.1636001586914,155.93615009307862,1.0699803345956476,1.0582578529075957,0.09675688313928799,0.20550721626252177,0.3444604897143986,0.41548062474836084,71.45084577919759,0.8290195839077819,0.0587207205290967,0.4648527558077197,0.0402723664541215,-0.0985523256069959
XRAY,2244959744,,5.625,1.5184236,0.6194701,-0.24338,0.05088,-0.44404998,0.02688,168.742,1.475,3624000000,-0.049,,-4.4,1.017,5.69,20.6,9.85,Healthcare,XLV,10.863500070571899,11.92320001602173,14.028501586914063,1.0355778457143006,0.9435386460751207,0.006261153212295811,-0.15761859984712645,0.3725945777869328,0.4110804679822551,63.87831265710237,0.13943293195826856,-0.404574124542109,0.411767937238344,-1.0796715439375644,-0.6241631470831017
JPM,866282504192,15.603765,18.819595,2.5211873,5.1802173,0.347,0.43708,0.16437,0.01323,,,167228997632,0.088,0.16,20.19,1.075,1.9,322.25,202.16,Financial,XLF,308.0730010986328,306.6967199707031,277.65868766784666,1.0226147939658579,1.0272037098245321,0.002641599924942062,0.03148038052910773,0.22385885434118455,0.1855270278151403,63.324835262416784,0.9521180466315977,0.3978284186488485,0.2379667582011522,1.5036907732565643,1.077916397489286
BAC,399604809728,14.740437,14.740437,1.42157,3.9391277,0.29224002,0.35292998,0.09871,0.00881,,,101445001216,0.126,0.315,3.66,1.304,2.08,54.83,33.07,Financial,XLF,52.60166149139404,51.81493896484375,46.11537511825561,1.0256330167777308,1.0412055256794635,0.019367719185046095,0.07217011688921615,0.1798835242535462,0.20623380355489085,61.84412405901027,1.0,0.3370241446321261,0.2530953055199156,1.1735663923989843,0.8283012611475908
WFC,287765135360,14.799011,16.362478,1.7191029,3.6392798,0.26629,0.33717,0.115200005,0.01064,,,79072002048,0.075,0.169,6.07,1.108,2.0,91.11,58.42,Financial,XLF,85.67850036621094,84.36064987182617,77.31848155975342,1.0484544132670297,1.0648329756532033,0.04404928957692955,0.10854772521810463,0.2018010783248978,0.25660398250079286,68.07866239759184,0.9874307368161787,0.4035760327632219,0.2921855922510317,1.2443325146944788,1.043555782806337
MS,281769213952,18.122177,22.258512,2.8025022,4.1114984,0.23606001,0.38872,0.15135,0.01245,420.553,2.266,68531998720,0.191,0.489,9.74,1.215,2.27,177.32,94.33,Financial,XLF,166.01399917602538,161.98221099853515,138.53829730987547,1.0632235557417156,1.0896875244432376,0.08715196996360586,0.13552377763491807,0.2606336263741005,0.23325552102383976,69.71018282969972,1.0,0.4590851791335871,0.2880823490443485,1.4547409118393142,1.285632343794087
GS,258693332992,17.362047,20.562078,2.455498,4.5118046,0.29073998,0.37203997,0.13532,0.009430001,586.142,1.657,57336999936,0.207,0.458,49.22,1.348,1.87,856.2,439.38,Financial,XLF,802.0985260009766,786.5842797851562,673.1481657409668,1.065405271119465,1.0864188612973604,0.09214397371574057,0.10093646087708108,0.29723007434175464,0.24210408457246968,72.1090721095915,1.0,0.513376102312998,0.2879510951017617,1.6439461782415077,1.5457442579157927
C,200436957184,15.292134,15.143254,1.0043447,2.6588795,0.19488001,0.30606002,0.06995,0.0058399998,,,75383996416,0.116,0.232,7.12,1.196,2.2,109.37,55.51,Financial,XLF,101.78850021362305,99.82627075195313,85.24857532501221,1.06966894123513,1.0906948284581461,0.08026586233163036,0.10145997220864689,0.2323613289138251,0.23703047292330295,72.53149629489532,1.0,0.4792521259239797,0.2901561852260207,1.5138471908907227,1.3740378477133404
SPGI,152198152192,36.22965,29.656157,4.5649505,10.1384325,0.28091,0.44316003,0.119940005,0.06626,31.784,0.974,15011999744,0.088,0.241,13.76,1.188,0.77,579.05,427.14,Financial,XLF,494.16723480224607,488.13480285644533,507.6225004577637,1.0088082614646996,1.0212752422004228,0.006204645189966218,-0.08218920939454222,0.14893076088027019,0.23778505312802112,56.18368354342337,0.4964314381699594,0.1203875090535838,0.2026423290307183,0.3966965314606009,0.2184419817947216
BLK,166346604544,27.62587,21.836254,2.9956973,7.2688055,0.26638,0.3214,0.120740004,0.034140002,24.32,2.256,22884999168,0.252,-0.226,38.81,1.484,1.94,1219.94,773.74,Financial,XLF,1044.1664978027343,1097.2216870117188,1027.1436657714844,1.0268094565721662,0.9771589888090103,-0.004455003882713138,-0.04097463781052513,0.2521242807586291,0.22893060448469787,55.51551099336348,0.6829935614986814,0.2339900346031619,0.2355448204926291,0.8235801330610557,0.5042573012860474
AXP,257719992320,24.872396,24.49405,7.871581,3.9470701,0.16143999,0.22052999,0.33935001,0.03708,185.273,1.602,65294000128,0.122,0.186,14.89,1.147,0.85,377.23,220.43,Financial,XLF,360.14750213623046,350.08430114746096,307.78716796875,1.028328681739478,1.0578880712149341,0.004911264765364409,0.14133725252087492,0.25761912877598797,0.2623859391176647,61.08400321151131,0.9830231501136064,0.4487502557666176,0.280707000228604,1.456145573262287,1.2491355130747008
SCHW,170303881216,21.971897,24.689474,3.932928,7.432307,0.35930002,0.49242002,0.17046,0.01768,99.789,0.59,22914000896,0.266,0.775,4.27,0.956,1.15,99.59,65.88,Financial,XLF,93.21304512023926,93.60250762939454,88.3655513381958,1.0065114767337773,1.0023235709270826,-0.012112594907178309,0.005841272375600948,0.21055476006119375,0.19275946704950958,47.70716138041093,0.8467745221372802,0.2401252171693012,0.2599943965381781,0.7697289627544509,0.5042248459374952
BX,186696990720,43.721264,26.097769,14.190449,14.595716,0.2117,0.44629002,0.26457,0.121190004,65.942,1.004,12791218176,-0.196,-0.214,3.48,1.762,3.08,194.0,115.66,Financial,XLF,143.97899932861327,151.89927642822266,151.12109394073485,1.0567512943274586,1.0016505507738886,0.04255167432638207,-0.1535685415122966,0.2577029753338751,0.28068454374233587,72.41523350625361,0.49865936333030736,0.2388452663492553,0.3429615727868129,0.579788763894137,0.4290204906532531
CB,117613641728,12.332776,12.494705,1.6188954,1.9988042,0.16442,0.25623,0.1364,0.029679999,30.958,0.38,58842001408,0.091,0.226,23.92,0.522,1.32,306.91,252.16,Financial,XLF,294.8154983520508,285.9371990966797,283.06898498535156,1.0006258207217074,1.0316950747644975,0.02590858119735051,0.060731421157304455,0.10894875257844287,0.17145435863391045,48.67927073633782,0.8580524236337134,0.171012821081334,0.1872940067425925,0.6995035418372543,0.3549677344747894
MMC,89387081728,21.77485,19.281017,5.879576,3.3790905,0.15601,0.19240999,0.28734,0.078779995,139.501,1.123,26453000192,0.115,0.0,8.35,0.751,1.98,248.0,174.18,Financial,XLF,181.5834991455078,188.1862271118164,210.23682464599608,1.0013024761601352,0.9661706391307001,0.009830626173064516,-0.1000019109112048,0.16353597131366895,0.23442729376980934,47.31126648962798,0.07993340144020666,-0.0054172634613321,0.1797229530804736,-0.2527070843366119,-0.0421356407436702
PGR,130702696448,12.239979,16.15145,3.684985,1.5346817,0.12579,0.15079,0.34223998,0.076009996,19.455,0.297,85165998080,0.142,0.121,18.21,0.365,2.2,292.99,199.9,Financial,XLF,224.70749893188477,226.17903686523437,254.14760314941407,0.9919117094406036,0.9854582567811284,0.025866410487753733,-0.10189917093952561,0.17897687912705068,0.22285950307476923,44.444460896855475,0.2201055097083598,0.2032866591683257,0.2277976730792389,0.7168056502119177,0.4201915384022285
KKR,119832821760,54.378147,21.32125,4.238415,5.3867893,0.10564,0.30958,0.07672,0.01387,74.351,1.703,22245685248,0.132,0.406,2.38,1.997,0.57,170.4,86.15,Financial,XLF,120.75945930480957,121.86332870483399,126.14088199615479,1.0717172709615703,1.0620093800524224,0.06841377569388518,-0.09571671564970097,0.3261335801855326,0.3455666852395367,66.59811758503608,0.5022527352869213,0.345418731031035,0.3914831905173379,0.7801579695604037,0.7020253728467996
ICE,90339819520,28.746815,23.415432,3.1405094,9.265623,0.32431,0.49067003,0.114930004,0.02189,67.954,1.012,9749999616,0.026,0.246,5.49,1.052,1.22,189.35,142.29,Financial,XLF,154.03450088500978,155.65499969482423,169.4917667388916,1.024575704906753,1.013909014382058,0.05919468002831385,-0.09029675211528221,0.1775703330868914,0.20160184252656066,62.64849305063264,0.34983033510176764,0.1954172832557778,0.1786132994339586,0.8701327602609045,0.4264613761861908
CME,97675657216,26.247093,26.12054,3.4576647,15.297195,0.58946997,0.63386,0.13346,0.01601,13.372,1.021,6385200128,-0.03,-0.004,10.32,0.293,1.85,290.79,224.62,Financial,XLF,277.49299774169924,271.353798828125,268.61140800476073,0.9761327216239284,0.9982170741186346,-0.020361681312160984,0.03267254183398194,0.1800937095530636,0.16476650658640218,30.67901794519487,0.7379113453934987,0.1829112755378804,0.1758231673864741,0.8128125414994342,0.3929543178420298
AFL,58446385152,14.360052,15.241282,2.0025654,3.3018692,0.23552,0.4327,0.1558,0.02645,50.003,1.089,17700999168,0.607,,7.61,0.658,2.23,115.84,96.95,Financial,XLF,111.2235107421875,109.91469436645508,105.60305576324463,0.9825260689046615,0.994225562006822,-0.03716282914471836,0.006598473863103083,0.12403650561624335,0.15561554808234027,29.746228928808904,0.7043412153996915,0.1855853670233667,0.2092433391337943,0.6957706162884189,0.3820490440268562
USB,79770271744,11.729977,11.838337,1.4112269,3.066554,0.27632,0.39486,0.1172,0.01044,,,26012999680,0.072,0.185,4.37,1.109,4.06,52.27,35.18,Financial,XLF,48.22949981689453,47.59570442199707,44.617259693145755,1.0628349561190578,1.0769879119142236,0.08326286247081138,0.05454767618517997,0.2237439469208426,0.2134441309714339,75.00003438734362,0.9930157750573845,0.2017414145944749,0.2698172866185024,0.5994479324194038,0.3872595537396697
PNC,77746511872,12.789916,13.181879,1.4583702,3.5665174,0.29937,0.39788,0.11486,0.01163,,,21799000064,0.108,0.246,15.47,1.013,3.44,209.16,145.12,Financial,XLF,188.19550094604492,187.49514831542967,181.37696731567382,1.0513535106616467,1.0552806426622023,0.07415854445398096,-0.011407018326584417,0.20383876655459673,0.2109021224079526,73.88907285638446,0.8716665809741155,0.2411032660644627,0.2496139506623359,0.8056571579066277,0.51543589304282
AON,74434306048,27.616001,19.85049,9.357296,4.371289,0.15962,0.20365,0.3769,0.05587,214.88,1.058,17027999744,0.074,0.344,12.5,0.833,0.86,412.97,323.73,Financial,XLF,348.19250335693357,348.62020080566407,362.96709182739255,0.9914056416463547,0.9901893562371638,-0.0032339890664733195,-0.07191826622420072,0.1470729995617084,0.18704356627222962,42.86953957845598,0.2346231294961336,0.0621750947417411,0.2143959318446032,0.1034305760886076,0.0805344137103856
TFC,61286850560,12.742627,12.032911,1.0177947,3.3526723,0.28605,0.39318,0.07982,0.00982,,,18279999488,0.025,0.048,3.73,0.882,4.38,48.53,33.56,Financial,XLF,45.564792442321775,44.43596076965332,41.916489639282226,1.0431299306248956,1.0696291462152105,0.0746884838786861,0.06375138361399757,0.16475560571509237,0.22726954782401187,74.67649132703427,0.9992862247085486,0.2540138676084357,0.2805458340251696,0.7628481397775276,0.529846591786711
COF,147523846144,78.73037,14.730523,1.3527952,5.1071053,0.04899,0.38719,0.01615,0.0024899999,,,28885999616,0.679,0.095,2.93,1.166,1.39,233.01,143.22,Financial,XLF,215.4710220336914,215.4055731201172,201.74935440063476,1.0705847612293393,1.0709100481218587,0.06306723023828131,0.034846795847016665,0.27688281154124555,0.28879526681082746,74.60664553607278,1.0,0.4090103709345098,0.3367505989650419,1.0957972222428531,1.0109734732462794
AJG,61558726656,38.29233,21.250887,2.6526864,5.096512,0.13257,0.17212,0.090670004,0.023020001,58.979,1.055,12078600192,0.2,-0.252,6.26,0.688,1.08,351.23,238.65,Financial,XLF,249.76453552246093,270.36413024902345,305.1760447692871,0.9597439693046832,0.8866191180504538,-0.03865204257836208,-0.19151440949331322,0.21002230876492078,0.2606542425299765,23.61760803912898,0.0,0.0308712627818787,0.2209581293142652,-0.0413143306673167,0.0124377418491874
TRV,63237849088,11.049961,13.218353,1.9816712,1.3064592,0.121350005,0.19687,0.19809,0.034560002,29.318,0.338,48404000768,0.048,0.52,25.42,0.541,1.57,296.85,230.23,Financial,XLF,287.1380020141602,278.76100280761716,266.4730149078369,0.978240472100887,1.0076374091762386,0.00385982309162336,0.007026931574671158,0.13025579867529244,0.18133010085284845,39.03358088371407,0.7900333453526414,0.2629089631718636,0.2292909141841619,0.9721665769661836,0.597254809510674
AIG,42674913280,13.854317,11.47988,1.0208598,1.5735587,0.120170005,0.15235,0.07688,0.017819999,22.48,0.617,27120001024,-0.041,0.323,5.56,0.626,2.34,88.07,69.24,Financial,XLF,76.61450004577637,78.41760009765625,80.35942432403564,1.005423238855207,0.9823049759667302,0.0012998631707319408,-0.018337249039287573,0.15768302751468605,0.23236825001402445,44.871778151640434,0.4556716332461469,0.127539556436909,0.2204774637340902,0.3970453712334393,0.2265153906089969
MET,52310949888,14.8135605,8.117648,1.7956445,0.72722775,0.053400002,0.0701,0.12798001,0.0043599997,163.999,1.891,71932002304,-0.059,-0.326,5.31,0.756,2.89,88.09,65.21,Financial,XLF,76.73450012207032,78.45485916137696,77.65320987701416,1.0250930616212517,1.0026148093684095,0.03296128806218701,-0.019696448044489112,0.22623459313061156,0.22225730221127818,50.09962278603367,0.6659630127293853,0.1651288442226043,0.2511185051173853,0.4982860349702739,0.3022718497052346
MCO,89051561984,40.008057,37.274776,22.384022,11.871959,0.29916,0.46886003,0.54914004,0.13188,181.347,1.84,7501000192,0.107,0.229,12.41,1.453,0.76,531.93,378.71,Financial,XLF,484.10841979980466,482.1479193115234,480.3215159606934,1.025596704567377,1.0297669659323023,0.019479269074514916,-0.02893658568379509,0.16507126473622816,0.23153712800488493,67.78735227678473,0.7908711726543814,0.1783539164366754,0.2370840299720331,0.5835648923843412,0.3461329764233916
ALL,53299224576,6.556564,10.629006,2.0778887,0.79734355,0.12533,0.24439,0.34469002,0.05093,29.43,0.426,66845999104,0.038,2.222,30.85,0.249,1.98,215.89,176.0,Financial,XLF,208.8297607421875,203.58257080078124,199.564775390625,0.9685880190332404,0.9935526576604402,0.004618178208007029,0.014143418872953006,0.19032886083672595,0.2170995185649593,27.262524469846227,0.685298725208278,0.2369712755483233,0.237752201062346,0.8284729843433558,0.5112990865601637
AMP,44973195264,13.124072,12.349469,6.8826914,2.4292765,0.19586,0.37298,0.59589,0.022219999,54.222,2.433,18513000448,0.073,0.866,36.35,1.263,1.34,582.05,396.14,Financial,XLF,456.7844970703125,468.86272521972654,492.166012878418,1.0443874532045694,1.0174833099283498,0.03747039447071887,-0.036935745473540726,0.23788602145103424,0.2204115427248283,62.795383026846295,0.39411703372924556,0.1903812494754651,0.2513079659873596,0.5983942804384841,0.3697555201868567
PRU,39304986624,15.29863,7.602451,1.2176454,0.6824019,0.04538,0.09917,0.085,0.0026699998,148.723,0.841,57598001152,-0.083,2.234,7.3,0.966,4.84,126.86,90.38,Financial,XLF,106.65030403137207,103.4900798034668,102.83178146362305,1.0471606369947541,1.0791372517758424,0.06459495398672166,0.05852010162808119,0.18482082455442148,0.19920706718827677,70.15204344098314,0.6835836063333237,0.1301564021375288,0.2475197299586826,0.3642392554022996,0.2173321618610941
BK,80411557888,16.453102,17.460949,2.0365078,4.0747724,0.26568002,0.37402,0.121520005,0.01194,,,19733999616,0.1,0.253,6.93,1.12,1.86,114.96,70.46,Financial,XLF,110.31599922180176,108.36784652709962,95.15690532684326,1.0335762486619677,1.0521570770030328,0.03994889892193387,0.07609268399811353,0.19106626957988043,0.17259634456391057,62.91967201429201,1.0,0.4734904249455856,0.2084315839546874,2.079773212488879,1.4446440458577614
FIS,34821758976,208.31252,11.674256,2.4963489,3.3277674,0.0146200005,0.2385,0.011829999,0.04289,94.272,0.532,10464000000,0.057,0.22,0.32,0.928,2.4,85.85,59.51,Financial,XLF,65.0805004119873,65.66439987182618,72.09280946731567,1.0242699923959273,1.0151620024278996,0.029021378793439245,-0.0026928887738315588,0.2102867582963595,0.24296137259894976,63.209611351449496,0.23041520811508293,0.1129810524647753,0.2569348601387013,0.2840449615337441,0.1710454918938275
MSCI,41642610688,34.131897,31.588028,-21.120659,13.629006,0.40032002,0.56425,,0.19145,,0.882,3055439872,0.095,0.19,15.77,1.317,1.34,642.45,486.74,Financial,XLF,561.4190368652344,559.1981298828125,557.4029611206055,0.9587491239539699,0.9625568845847619,-0.07359492171488347,-0.07423025924822124,0.1379741687969922,0.27652268383274414,24.0493653796766,0.28893228801503956,0.0815798507372897,0.2777535913180431,0.1497004972644208,0.0883172080165828
HIG,36392042496,10.591652,11.148148,1.9978387,1.3035799,0.12745,0.18916,0.20069,0.03482,23.675,1.796,27917000704,0.07,0.473,12.22,0.629,1.85,138.64,104.93,Financial,XLF,133.24919967651368,129.83946731567383,125.12165042877197,0.9713378616156476,0.996846300679153,0.004553002239847448,-0.01902194371723287,0.1642623983218552,0.1735100529383326,38.505638280838994,0.767521635410681,0.2930088959240024,0.2071345798603322,1.221471065307408,0.7114571647633261
ACGL,34231764992,8.596064,10.146018,1.4657142,1.7516127,0.20959,0.30691,0.17811,0.03899,11.501,0.564,19542999040,0.082,0.391,10.67,0.447,,97.7,82.45,Financial,XLF,92.1370002746582,90.19600036621094,90.9551001739502,0.9954741411950463,1.016896545836894,0.024003589742148224,-0.005853033850248379,0.14187490988032697,0.2022720899326993,45.21533436579693,0.5083516126726656,0.1273438609759038,0.2380034325100328,0.3669857197215922,0.2163446921273766
WTW,31283642368,15.359197,17.728027,3.9822187,3.18993,0.21576001,0.18881,0.27633,0.05075,75.685,1.104,9806999552,-0.0,,20.88,0.635,1.15,352.79,292.97,Financial,XLF,319.78899841308595,327.72761779785156,320.3034509277344,1.0028487965454287,0.9785565658517218,-0.01640845203568775,-0.05084411728179017,0.1350456765175781,0.169510736455331,47.24895495749377,0.4748237729906612,0.1716014574722016,0.1921663779913466,0.6848308161281356,0.3541669794243547
MTB,30489702400,12.051266,11.984643,1.1447766,3.3578966,0.3054,0.43886003,0.09628,0.01311,,,9080000512,0.08,0.199,16.19,0.604,3.08,211.23,150.75,Financial,XLF,187.2278594970703,185.74940704345704,182.87065925598145,1.042099189375204,1.0503936659388882,0.058112519622292025,-0.010760633426787125,0.21816121818143863,0.2129709077523305,67.76110375216263,0.7918044658571596,0.2636707648227894,0.2740362843910134,0.8162085736925293,0.5652405909137981
FITB,30024652800,13.558208,12.443835,1.5525551,3.6953418,0.29674,0.39780998,0.115109995,0.01129,,,8125000192,0.067,0.167,3.35,1.007,3.52,47.28,32.25,Financial,XLF,43.02799968719482,42.86659454345703,40.66591556549072,1.0555916728441912,1.0595662812192768,0.05948213903882271,0.005788620325604121,0.22099917082059242,0.25200578926916894,71.9568521742606,0.9655828809132379,0.2637856541637975,0.2733752923745882,0.8186023404673997,0.565602807270746
GPN,19129569280,11.965098,6.1601562,0.8230517,1.8984933,0.17365,0.3184,0.07233,0.0325,69.198,0.855,10076184576,0.005,1.131,6.59,0.824,1.27,118.86,65.93,Financial,XLF,75.42600021362304,80.74740005493165,83.45031108856202,1.0453954637764238,0.9765020102254715,0.037090618704469946,-0.07615700194735042,0.2522581974771251,0.3256727502639939,67.40088920058773,0.23824513516572057,-0.1391816867443469,0.35398905753023,-0.5061786033570971,-0.3307158899289215
